Abstract,Title
"JOB SHOP SCHEDULING ALWAYS PLAYS AN IMPORTANT ROLE IN THE MANUFACTURING PROCESS AND IS ONE OF THE DECISIVE FACTORS INFLUENCING MANUFACTURING EFFICIENCY. IN THE ACTUAL PROCESS OF PRODUCTION SCHEDULING, THERE EXIST SOME UNCERTAIN EVENTS, INFORMATION ASYMMETRY, AND ABNORMAL DISTURBANCE, WHICH WOULD CAUSE THE EXECUTION DEVIATION AND AFFECT THE EFFICIENCY AND QUALITY OF SCHEDULING EXECUTION. TRADITIONAL SCHEDULING METHODS ARE NOT SUFFICIENT TO SOLVE THE CHALLENGES WELL. DUE TO THE RISE OF DIGITALTWIN, WHICH HAS THE CHARACTERS OF VIRTUAL REALITY INTERACTION, REAL-TIME MAPPING, AND SYMBIOTIC EVOLUTION, A NEW JOB SHOP SCHEDULING METHOD BASED ON DIGITALTWIN IS PROPOSED TO REDUCE THE SCHEDULING DEVIATION. IN THIS ARTICLE, THE ARCHITECTURE AND WORKING PRINCIPLE OF THE NEW JOB SHOP SCHEDULING MODE ARE INTRODUCED. THEN, SCHEDULING RESOURCE PARAMETER UPDATING METHODS AND DYNAMIC INTERACTIVE SCHEDULING STRATEGIES ARE PROPOSED TO ACHIEVE REAL-TIME AND PRECISE SCHEDULING. FINALLY, A PROTOTYPE SYSTEM IS DESIGNED TO VERIFY THE VALIDITY OF THIS NEW JOB SHOP SCHEDULING MODE. © 2019 IEEE.",DIGITALTWINBASED JOB SHOP SCHEDULING TOWARD SMARTMANUFACTURING
"DIGITALTWINS ARE APPLIED IN SMARTMANUFACTURING TOWARDS A SMARTER CYBER-PHYSICAL MANUFACTURING SYSTEM FOR EFFECTIVE ANALYSIS, FAULT DIAGNOSIS, AND SYSTEM OPTIMIZATION OF A PHYSICAL SYSTEM. IN THIS PAPER, A FRAMEWORK APPLYING A DIGITALTWIN TO INDUSTRIAL ROBOTS IS PROPOSED AND REALIZES THE REAL-TIME MONITORING AND PERFORMANCE OPTIMIZATION OF INDUSTRIAL ROBOTS. THIS FRAMEWORK INCLUDES MULTI-DOMAIN MODELING, BEHAVIORAL MATCHING, CONTROL OPTIMIZATION, AND PARAMETER UPDATING. THE PROPERTIES OF THE INDUSTRIAL ROBOT ARE FIRST MODELED IN A DIGITAL ENVIRONMENT TO REALIZE THE STRONG INTERACTIVE AND ALL-AROUND 3D VISUAL MONITORING. THEN, BEHAVIORAL MATCHING IS PERFORMED TO MAP THE VIRTUAL SYSTEM TO THE PHYSICAL SYSTEM IN REAL TIME. FURTHERMORE, THE CONTROL PERFORMANCE OF THE SYSTEM IS IMPROVED BY USING A FRACTIONAL ORDER CONTROLLER BASED ON THE IMPROVED PARTICLE SWARM OPTIMIZATION ALGORITHM. THIS FRAMEWORK IS APPLIED TO THE EXPERIMENTAL VERIFICATION OF REAL-TIME CONTROL OPTIMIZATION ON AN INDUSTRIAL ROBOT. THE TIME-DOMAIN PERFORMANCE IS IMPROVED IN THE SIMULATION AND EXPERIMENTAL RESULTS, WHERE THE OVERSHOOT IS PROMOTED AT LEAST 42%, THE PEAK TIME IS PROMOTED AT LEAST 32%, AND THE SETTLING TIME IS PROMOTED AT LEAST 33%. THE SIMULATION AND EXPERIMENTAL RESULTS DEMONSTRATE THE EFFECTIVENESS OF THE PROPOSED FRAMEWORK FOR A DIGITALTWIN COMBINED WITH FRACTIONAL ORDER CONTROL (FOC). © 2023 BY THE AUTHORS.",DIGITALTWINBASED REALTIME OPTIMIZATION FOR A FRACTIONAL ORDER CONTROLLER FOR INDUSTRIAL ROBOTS
"CENTRIFUGAL IMPELLER (CI) MANUFACTURING IS MOVING TOWARD A NEW PARADIGM, WITH THE OBJECTIVE TO IMPROVE EFFICIENCY AND COMPETITIVENESS THROUGH INDUSTRYFOURTH AND SMARTMANUFACTURING. MAKING A CI DEVELOPABLE AND RULED HAS BECOME A CRUCIAL TECHNOLOGY TO OBVIOUSLY IMPROVE MACHINING EFFICIENCY AND SAVE COSTS ALTHOUGH IT MAY BRING NEGATIVE EFFECTS ON AERODYNAMIC PERFORMANCE ACCORDINGLY. HENCE, IT IS EXTREMELY CHALLENGING TO CONSIDER AND BALANCE BOTH MACHINABILITY AND AERODYNAMIC PERFORMANCE IN THE PROCESS OF CI GEOMETRIC OPTIMIZATION. DIGITALTWIN (DT) PROVIDES AN ATTRACTIVE OPTION FOR THE INTEGRATED DESIGN AND MANUFACTURING DUE TO MULTI-DIMENSION AND REAL-TIME. THIS PAPER BREAKS TRADITIONAL PROCEDURES AND PRESENTS A DT-BASED OPTIMIZATION STRATEGY ON THE CONSIDERATION OF BOTH MACHINING EFFICIENCY AND AERODYNAMIC PERFORMANCE, AS WELL AS BUILDS A REIFIED 5-DIMENSIONAL DT MODEL. THE VIRTUAL MODEL CONSISTS OF THREE SUB-FUNCTIONAL MODULES, INCLUDING GEOMETRIC MODELING, MACHINING OPTIMIZATION AND AERODYNAMIC PERFORMANCE EVALUATION. A TOOL-PATH GENERATION METHOD FOR CI FIVE-AXIS FLANK MILLING IS PROPOSED TO IMPROVE MACHINING EFFICIENCY. THE NEGATIVE INFLUENCES ON AERODYNAMIC PERFORMANCE AND INTERNAL FLOW FIELD ARE SIMULATED AND ANALYZED. REINFORCE LEARNING IS INTRODUCED TO DETERMINE THE OPTIMIZATION DECISION-MAKING. MACHINING EXPERIMENT AND PERFORMANCE TEST WITH RESPECT TO VARIOUS CI WORKPIECES ARE CONDUCTED TO PROVIDE IMMEDIATE FEEDBACK TO DT MODEL. REAL WORLD AND VIRTUAL WORLD ARE COMBINED TO MAKE CI GEOMETRY DYNAMICALLY UPDATED AND ITERATIVELY OPTIMIZED, WHICH IS DESIRABLE AND SIGNIFICATIVE TO EFFECTIVELY SHORTEN CYCLES AND SAVE COSTS IN CI DEVELOPMENT. © 2020 THE SOCIETY OF MANUFACTURING ENGINEERS",DIGITALTWINDRIVEN GEOMETRIC OPTIMIZATION OF CENTRIFUGAL IMPELLER WITH FREEFORM BLADES FOR FIVEAXIS FLANK MILLING
"CYBER-PHYSICAL SYSTEMS (CPS) ARE INTEGRATIONS OF COMPUTATION AND PHYSICAL PROCESSES. PHYSICAL PROCESSES ARE MONITORED AND CONTROLLED BY EMBEDDED COMPUTERS AND NETWORKS, WHICH FREQUENTLY HAVE FEEDBACK LOOPS WHERE PHYSICAL PROCESSES AFFECT COMPUTATIONS AND VICE VERSA. TO EASE THE ANALYSIS OF A SYSTEM, THE COSTLY PHYSICAL PLANTS CAN BE REPLACED BY THE HIGH-FIDELITY VIRTUAL MODELS THAT PROVIDE A FRAMEWORK FOR DIGITALTWINS (DT). THIS PAPER AIMS TO BRIEFLY REVIEW THE STATE-OF-THE-ART AND RECENT DEVELOPMENTS IN DT AND CPS. THREE MAIN COMPONENTS IN CPS, INCLUDING COMMUNICATION, CONTROL, AND COMPUTATION, ARE REVIEWED. BESIDES, THE MAIN TOOLS AND METHODOLOGIES REQUIRED FOR IMPLEMENTING PRACTICAL DT ARE DISCUSSED BY FOLLOWING THE MAIN APPLICATIONS OF DT IN THE FOURTH INDUSTRIAL REVOLUTION THROUGH ASPECTS OF SMARTMANUFACTURING, SIXTH WIRELESS GENERATION (6G), HEALTH, PRODUCTION, ENERGY, AND SO ON. FINALLY, THE MAIN LIMITATIONS AND IDEAS FOR FUTURE REMARKS ARE TALKED ABOUT FOLLOWED BY A SHORT GUIDELINE FOR REAL-WORLD APPLICATION OF DT TOWARDS CPS. © 2022, CHULALONGKORN UNIVERSITY, FACULTY OF FINE AND APPLIED ARTS. ALL RIGHTS RESERVED.",DIGITALTWINS TOWARDS CYBERPHYSICAL SYSTEMS A BRIEF SURVEY
"TO SATISFY THE NEEDS OF THE INDIVIDUALIZED MANUFACTURING OF PRODUCTS, THE SMARTMANUFACTURING SYSTEM (SMS) IS FREQUENTLY RECONFIGURED. TO QUICKLY VERIFY THE RELIABILITY AND ADAPTABILITY OF INDUSTRIAL SOFTWARE IN RECONFIGURING THE SMS FOR NEW OR UPGRADED PRODUCT ORDERS, A SEMI-PHYSICAL SIMULATION METHOD FOR TESTING AND EVALUATION OF INDUSTRIAL SOFTWARE IS PROPOSED BASED ON DIGITALTWINS-DRIVEN TECHNOLOGY. BY ESTABLISHING A SEMI-PHYSICAL SIMULATION MODEL OF SMS, THE RELIABILITY AND ROBUSTNESS OF THE SOFTWARE SYSTEM ARE QUICKLY VERIFIED BY RUNNING INDUSTRIAL SOFTWARE IN VARIOUS MANUFACTURING SCENARIOS. IN THIS PAPER, THE KEY TECHNOLOGIES TO CARRY OUT SEMI-PHYSICAL SIMULATION TESTING AND EVALUATION OF INDUSTRIAL SOFTWARE FOR SMSS ARE EXPOUNDED IN DETAIL, INCLUDING HOW TO SYNCHRONIZE CYBER AND PHYSICAL SYSTEMS, HOW TO CONDUCT SEMI-PHYSICAL ACCELERATED SIMULATION TESTING, AND HOW TO IDENTIFY DEFECTS QUICKLY IN INDUSTRIAL SOFTWARE USED IN ACTUAL PRODUCTION ENVIRONMENTS. BY ESTABLISHING A SEMI-PHYSICAL SIMULATION PRODUCTION LINE MODEL FOR STEPPER MOTORS, THE EFFECTIVENESS AND PRACTICALITY OF THE PROPOSED APPROACH ARE VERIFIED, AND THE TESTING VERIFICATION TIME OF INDUSTRIAL SOFTWARE IS SIGNIFICANTLY REDUCED. FINALLY, THE ROBUSTNESS OF THE INDUSTRIAL SOFTWARE FOR SMS IS FURTHER VERIFIED BY CONDUCTING FAULT INJECTION TESTING, SO AS TO PROVIDE IMPLICATIONS FOR FAULT PROGNOSTICS OR FAULT-PREVENTION RESEARCH. © 2022 BY THE AUTHORS. LICENSEE MDPI, BASEL, SWITZERLAND.",DIGITALTWINSDRIVEN SEMIPHYSICAL SIMULATION FOR TESTING AND EVALUATION OF INDUSTRIAL SOFTWARE IN A SMARTMANUFACTURING SYSTEM
"IN THE 21ST CENTURY, IT IS BECOMING INCREASINGLY CLEAR THAT HUMAN ACTIVITIES AND THE ACTIVITIES OF ENTERPRISES AFFECT THE ENVIRONMENT. THEREFORE, IT IS IMPORTANT TO LEARN ABOUT THE METHODS IN WHICH COMPANIES MINIMIZE THE NEGATIVE EFFECTS OF THEIR ACTIVITIES. THE ARTICLE PRESENTS THE STEPS TAKEN AND INNOVATIVE ACTIONS CARRIED OUT BY ENTERPRISES IN THE ENERGY SECTOR. THE ARTICLE ANALYZES INNOVATIVE ACTIVITIES UNDERTAKEN AND IMPLEMENTED BY ENTERPRISES FROM THE ENERGY SECTOR. THE RELATIONSHIPS BETWEEN INNOVATIVE STRATEGIES, INCLUDING, INTER ALIA, DIGITIZATION, AND INDUSTRYFOURTH SOLUTIONS, IN THE DEVELOPMENT OF COMPANIES AND THE ACHIEVED RESULTS CONCERNING SUSTAINABLE DEVELOPMENT AND ENVIRONMENTAL IMPACT. DIGITIZATION HAS FAR EXCEEDED TRADITIONAL PRODUCTIVITY IMPROVEMENT RANGES OF 3–5% PER YEAR, WITH A CLEAR COST IMPROVEMENT POTENTIAL OF WELL ABOVE 25%. ENTERPRISES ON A LARGE SCALE MAKE ATTEMPTS TO INCREASE ENERGY EFFICIENCY BY IMPLEMENTING THE STATE-OF-THE-ART INNOVATIVE TECHNICAL AND TECHNOLOGICAL SOLUTIONS, WHICH INCREASE RELIABILITY AND DURABILITY (MATERIAL AND MECHANICAL ENGINEERING). DIGITIZATION OF ENERGY COMPANIES ALLOWS THEM TO REDUCE OPERATING COSTS AND INCREASES EFFICIENCY. WITH DIGITAL ADVANCES, THE USEFUL LIFE OF AN ENERGY PLANT CAN BE INCREASED UP TO 30%. ADVANCED TECHNOLOGIES, BLOCKCHAIN, AND THE USE OF INTELLIGENT NETWORKS ENABLES THE ACTIVATION OF PROSUMERS IN THE ELECTRICITY MARKET. REDUCING ENERGY CONSUMPTION IN INDUSTRY AND AT THE SAME TIME INCREASING ENERGY EFFICIENCY FOR WHICH THE EUROPEAN UNION IS FIGHTING IN THE CLEAN AIR PACKAGE FOR ALL EUROPEANS HAVE A POSITIVE IMPACT ON ENVIRONMENTAL PROTECTION, SUSTAINABLE DEVELOPMENT, AND THE IMPLEMENTATION OF THE DECARBONIZATION PROGRAM. COPYRIGHT: © 2021 BY THE AUTHOR.",DIGITIZATION DIGITALTWINS BLOCKCHAIN AND INDUSTRYFOURTH AS ELEMENTS OF MANAGEMENT PROCESS IN ENTERPRISES IN THE ENERGY SECTOR
"DURING THE LAST DECADE THE USE OF DIGITALTWINS HAS BEEN SPREADING TO VARIOUS COMPLEX SYSTEMS, SUCH AS ASSEMBLY LINES, AND COMPLEX PRODUCTS SUCH AS AIRCRAFT, DRONES, SATELLITES, VEHICLES AND MACHINERY. THIS PAPER DISCUSSES THE CONSIDERATIONS RELATED TO THE INTERACTION BETWEEN THE ASSEMBLY-LINE DIGITALTWIN AND THE DIGITALTWINS OF THE EVOLVING COMPLEX PRODUCTS (WORKPIECES). THE PAPER PROPOSES HIERARCHICAL FRAMEWORK INCLUDING THE ASSEMBLY-LINE DIGITALTWIN AT THE TOP, THAT EMPLOYS THE WORKSTATION DIGITALTWINS WHICH ARE TEMPORARILY CONNECTED TO THEIR CURRENT WORKPIECE DIGITALTWINS. THE RESULT IS A SYSTEM THAT CAN ACCURATELY AND EFFICIENTLY SYNCHRONIZE THESE SIMULTANEOUS DIGITALTWINS. A SHARED DATA STRUCTURE IS PROPOSED TO FACILITATE THE CONTROL AND TRACKING OF THE ASSEMBLY PROGRESS OF EACH WORKPIECE. THIS DATA STRUCTURE IS CARRIED WITH THE WORKPIECE AND IS SHARED WITH THE CURRENT STATION DIGITALTWIN AND IF NECESSARY THE LINE DIGITALTWIN. © 2021 THE AUTHORS. THIS IS AN OPEN ACCESS ARTICLE UNDER THE CC BY-NC-ND LICENSE (HTTP://CREATIVECOMMONS.ORG/LICENSES/BY-NC-ND/4.0)",DIGITIZATION OF ASSEMBLY LINE FOR COMPLEX PRODUCTS THE DIGITAL NURSERY OF WORKPIECE DIGITALTWINS
"ZERO-DEFECT MANUFACTURING AND FLEXIBILITY IN PRODUCTION LINES IS DRIVEN FROM ACCURATE DIGITALTWINS (DT) WHICH MONITOR, UNDERSTAND, AND PREDICT THE BEHAVIOR OF A MANUFACTURING PROCESS UNDER DIFFERENT CONDITIONS WHILE ALSO ADAPTING TO THEM BY DECIDING THE RIGHT COURSE OF ACTION IN TIME INTERVALS RELEVANT TO THE CAPTURED PHENOMENON. DURING THE EXPLORATION OF THE ALTERNATIVE APPROACHES FOR THE DEVELOPMENT OF PROCESS TWINS, SIGNIFICANT EFFORTS SHOULD BE MADE FOR THE SELECTION OF ACQUISITION DEVICES AND SIGNAL-PROCESSING TECHNIQUES TO EXTRACT MEANINGFUL INFORMATION FROM THE STUDIED PROCESS. AS SUCH, IN INDUSTRYFOURTH ERA, MACHINE TOOLS ARE EQUIPPED WITH EMBEDDED SENSORS THAT GIVE FEEDBACK RELATED TO THE PROCESS EFFICIENCY AND MACHINE HEALTH, WHILE ADDITIONAL SENSORS ARE INSTALLED TO CAPTURE PROCESS-RELATED PHENOMENA, FEEDING SIMULATION TOOLS AND DECISION-MAKING ALGORITHMS. ALTHOUGH THE MATURITY LEVEL OF SOME PROCESS MECHANISMS FACILITATES THE REPRESENTATION OF THE PHYSICAL WORLD WITH THE AID OF PHYSICS-BASED MODELS, DATA-DRIVEN MODELS ARE PROPOSED FOR COMPLEX PHENOMENA AND NON-MATURE PROCESSES. THIS PAPER INTRODUCES THE COMPONENTS OF DIGITALTWIN AND GIVES EMPHASIS ON THE STEPS THAT ARE REQUIRED TO TRANSFORM OBTAINED DATA INTO MEANINGFUL INFORMATION THAT WILL BE USED IN A DIGITALTWIN. THE INTRODUCED STEPS ARE IDENTIFIED IN A CASE STUDY FROM THE MILLING PROCESS. © 2022 BY THE AUTHOR.",DIGITIZATION OF MANUFACTURING PROCESSES FROM SENSING TO TWINING
"WELDING PROCESSES OFFER A UNIQUE CAPABILITY WITH A WIDE RANGE OF APPLICATIONS IN INDUSTRIES. IN RECENT TIMES, WELDING HAS ESTABLISHED ITSELF AS A TOOL FOR LARGE SCALE ADDITIVE MANUFACTURING. IN GENERAL, THE QUALITY AND REPEATABILITY ASSURANCE FOR WELDING AND SPECIFICALLY FOR ADDITIVE MANUFACTURING NECESSITATES INTEGRATING PROCESS MONITORING TECHNIQUES WITH EXISTING WELDING AND ADDITIVE MANUFACTURING PROCESSES. THE PROCESS-SPECIFIC SIGNALS SUCH AS WELDING CURRENT FLUCTUATIONS, TEMPERATURE, AND ACOUSTIC, GENERATED DURING THE WELDING OPERATIONS, MAKE THEM A SUITABLE CANDIDATE FOR DIGITIZATION. THIS CHAPTER COMPREHENSIVELY DESCRIBES THE PROCESS MONITORING TECHNIQUES RELEVANT TO WELDING AND ADDITIVE MANUFACTURING. FIRSTLY, VARIOUS SENSORS USED DURING WELDING ARE DESCRIBED FOR THEIR CONSTRUCTION AND WORKING. SUBSEQUENTLY, SPECIFIC APPLICATIONS OF THE SENSORS IN DIGITIZING THE WELDING PROCESSES ARE PRESENTED. © 2022 ELSEVIER LTD ALL RIGHTS RESERVED.",DIGITIZATION OF WELDING PROCESSES
"THE NOWADAYS INDUSTRIAL DIGITAL REVOLUTION DEMANDS FOR SOFTWARE DRIVEN SOLUTIONS WHERE RECONFIGURATION IS ONE OF THE KEY ENABLERS TO ACHIEVE SMARTMANUFACTURING BY EASY DEPLOYMENT AND CODE REUSE. DESPITE EXISTING SEVERAL TOOLS AND PLATFORMS THAT ALLOW FOR SOFTWARE RECONFIGURATION AT THE DIGITALTWIN / EDGE LEVEL, IT IS MOST OF THE TIMES DIFFICULT TO MAKE USE OF STATE OF THE ART ALGORITHMS DEVELOPED IN THE MOST POPULAR PROGRAMMING LANGUAGES DUE TO SOFTWARE INCOMPATIBILITY. THIS PAPER PRESENTS A NOVEL FRAMEWORK NAMED DYNAMIC INTELLIGENT ARCHITECTURE FOR SOFTWARE MODULAR RECONFIGURATION (DINASORE) THAT IMPLEMENTS THE INDUSTRIAL STANDARD IEC 61499 BASED IN FUNCTION BLOCKS (FB) IN PYTHON LANGUAGE FOR CYBER-PHYSICAL PRODUCTION SYSTEMS’ IMPLEMENTATION. IT ADOPTS THE 4DIAC-IDE AS GRAPHICAL USER INTERFACE (GUI) TO EASE THE DESIGN AND DEPLOYMENT OF FBS TO QUICKLY AND ON-DEMAND RECONFIGURE TARGET EQUIPMENT. THE PROPOSED FRAMEWORK PROVIDES DATA INTEGRATION TO THIRD PARTY PLATFORMS THROUGH THE USE OF OPC-UA. THE TEST SCENARIOS DEMONSTRATE THAT THE PROPOSED FRAMEWORK 1) IS FLEXIBLE AND RELIABLE FOR DIFFERENT APPLICATIONS AND 2) THE CPU AND MEMORY WORKLOAD LINEARLY INCREASES FOR A LARGE AMOUNT OF FBS. COPYRIGHT © 2020 FOR THIS PAPER BY ITS AUTHORS. USE PERMITTED UNDER CREATIVE COMMONS LICENSE ATTRIBUTION 4.0 INTERNATIONAL (CC BY 4.0).",DINASORE A DYNAMIC INTELLIGENT RECONFIGURATION TOOL FOR CYBERPHYSICAL PRODUCTION SYSTEMS
"CYBER PHYSICAL SYSTEM (CPS) REQUIRES MODELING AND VIRTUAL SIMULATION OF MACHINING PROCESSES. AMONG THE MANY PHYSICAL QUANTITIES SIMULATED BY CPS, THE CUTTING FORCE IS ONE OF THE MOST IMPORTANT QUANTITIES TO BE SIMULATED. UNTIL NOW, TWO FUNDAMENTAL CHALLENGES IN ACHIEVING A FUNCTIONAL AND VIRTUAL MACHINING PROCESS SIMULATION SYSTEM REMAIN—THE IDENTIFICATION OF CUTTER WORKPIECE ENGAGEMENT (CWE) ALONG A TOOL PATH AND THE DEVELOPMENT OF COMPUTATIONALLY EFFICIENT SIMULATION ALGORITHMS. THE MAJOR BOTTLENECK IS THE PREREQUISITE REQUIREMENT TO CALCULATE THE COMPLEX CWE AREA BEFORE CALCULATING THE INSTANTANEOUS CUTTING FORCE. IN THIS RESEARCH, WE PROPOSE AN INNOVATIVE SOLUTION TO THIS PROBLEM. USING GRAPHICS PROCESSING UNIT’S (GPU) PARALLEL COMPUTING ON THE DIRECT COMPUTATION OF THE INSTANTANEOUS CUTTING FORCE (WITHOUT CALCULATING CWE), THE CUTTING FORCE COMPUTATION, TOGETHER WITH NC SIMULATION, CAN REACH UP TO 48 FPS ON A LOCAL PC, REACHING THE GOAL OF CPS AND DIGITALTWIN SIMULATION REQUIREMENTS IN REAL TIME. © 2021, THE AUTHOR(S), UNDER EXCLUSIVE LICENCE TO SPRINGER-VERLAG LONDON LTD., PART OF SPRINGER NATURE.",DIRECT COMPUTATION OF INSTANTANEOUS CUTTING FORCE IN REALTIME MULTIAXIS NC SIMULATION
"WITH THE CONTINUOUS GROWTH OF AUTOMATED DATA SYSTEMS TO CONTROL MAJOR TASKS, IT IS CLEAR THAT A NEW APPROACH IS NEEDED TO MANAGE AND DECIPHER INFORMATION ACROSS A RANGE OF INTERCONNECTED, PROPRIETARY SYSTEMS. INCREASINGLY, PROCESS AND PRODUCTION COMPANIES ARE PROGRESSING TOWARD LOW CARBON NET ZERO AND DECARBONISATION MODELS TO BE DEPLOYED ACROSS THE ENTIRE ENTERPRISE. THIS NECESSITATES A SYSTEM OF SYSTEMS APPROACH, AND THIS PAPER DISCUSSES HOW A “DIRECTIVE DRIVEN” MODEL INCORPORATING A VENDOR NEUTRAL APPROACH CAN CREATE INTEROPERABLE SYSTEMS THAT CAN VISUALISE ENTIRE ECOSYSTEMS BEYOND THE STANDARD DIGITALTWIN CONCEPTS AND BRIDGE THE CHASMS BETWEEN OPERATING DOMAINS OF SUPPLY CHAINS THAT PROVIDE PRODUCTS AND SERVICES FROM RAW MATERIALS TO CONSUMER GOODS. © 2022 CEUR-WS. ALL RIGHTS RESERVED.",DIRECTIVE DRIVEN SYSTEM OF SYSTEMS APPROACH TO VISUALISE DATA CHASMS
"PURPOSE: THE PURPOSE OF THIS PAPER IS TO PRESENT A NEW DISRUPTIVE MAINTENANCE MODEL BASED ON NEW TECHNOLOGIES. DESIGN/METHODOLOGY/APPROACH: THE APPROACH IS CARRYING OUT THROUGH THE IMPACT OF THE INDUSTRYFOURTH, INTERNET OF THINGS, BIG DATA, VIRTUAL REALITY AND ADDITIVE MANUFACTURING ON MAINTENANCE. FINDINGS: THE FINDINGS ARE THAT NEW TECHNOLOGIES ARE AN EVOLUTIONARY CHALLENGE THAT IS IMMEDIATELY AFFECTING MAINTENANCE ENGINEERING. IT PRESENTS A UNIQUE OPPORTUNITY TO MAKE A DISRUPTIVE EVOLUTION OF MAINTENANCE. RESEARCH LIMITATIONS/IMPLICATIONS: THE CORRECT DEVELOPMENT OF MAINTENANCE 4.0 RELATES TO THE CORRECT IMPLEMENTATION OF INDUSTRYFOURTH. PRACTICAL IMPLICATIONS: MAINTENANCE 4.0 WILL GREATLY IMPROVE THE MAIN OPERATING INDICATORS: SAFETY, RELIABILITY, AVAILABILITY AND COST. SOCIAL IMPLICATIONS: MAINTENANCE 4.0 WILL CONTRIBUTE TO A CIRCULAR AND SUSTAINABLE ECONOMY. ORIGINALITY/VALUE: FOR THE FIRST TIME, A COMPLETE NEW MAINTENANCE ENGINEERING 4.0 MODEL IS PROPOSED. THE APPLICATION OF THE NEW TECHNOLOGIES APPEARS IN EACH SPECIFIC MAINTENANCE PROCESS OF THE PRODUCT LIFE CYCLE. © 2020, EMERALD PUBLISHING LIMITED.",DISRUPTIVE MAINTENANCE ENGINEERING 40
"IN THE INDUSTRYFOURTH ERA, AUTOMATION AND DATA ANALYTICS EMERGE AS THE MAJOR FORCES TO ENHANCE EFFICIENCY IN OPERATIONS MANAGEMENT (OM). DISRUPTIVE TECHNOLOGIES, SUCH AS ARTIFICIAL INTELLIGENCE, ROBOTICS, BLOCKCHAIN, 3D PRINTING, 5G, INTERNET-OF-THING, DIGITALTWINS, AND AUGMENTED REALITY, ARE WIDELY APPLIED. THEY POTENTIALLY WILL BRING A RADICAL CHANGE TO REAL WORLD OPERATIONS. IN THIS STUDY, WE FIRST EXPLORE SEVERAL MAJOR DISRUPTIVE TECHNOLOGIES, EXAMINE THE CORRESPONDING OM STUDIES, AND HIGHLIGHT THEIR CURRENT APPLICATIONS IN THE INDUSTRY. THEN, WE DISCUSS THE PROS AND CONS ASSOCIATED WITH THE USE OF THESE TECHNOLOGIES AND UNCOVER THE POTENTIAL HUMAN–MACHINE CONFLICTING AREAS. AFTER THAT, WE PROPOSE MEASURES WHICH MAY BE ABLE TO ACHIEVE HUMAN–MACHINE RECONCILES IN THE COMING INDUSTRY 5.0 ERA. A CONCEPT OF “SUSTAINABLE SOCIAL WELFARE” WHICH INCLUDES WORKER WELFARE, PRIVACY, ETC. IS PROPOSED AND THE ROLES PLAYED BY POLICY MAKERS ARE ALSO DISCUSSED. FINALLY, A FUTURE RESEARCH AGENDA, WHICH COVERS TOPICS IN BOTH THE INDUSTRYFOURTH AND INDUSTRY 5.0 ERAS, IS ESTABLISHED. © 2021 PRODUCTION AND OPERATIONS MANAGEMENT SOCIETY.",DISRUPTIVE TECHNOLOGIES AND OPERATIONS MANAGEMENT IN THE INDUSTRYFOURTH ERA AND BEYOND
"THE PAPER PRESENTS AN APPROACH TO THE DEVELOPMENT OF A DISTRIBUTED ENERGY RESOURCES MANAGEMENT PLATFORM BASED ON THE DIGITALTWIN (DT). THE PLATFORM EMPLOYS ADVANCED INDUSTRYFOURTH TECHNOLOGIES TO LET USERS IMPROVE THE POWER SUPPLY QUALITY, REDUCE COSTS, AND GAIN EMERGING MARKET OPPORTUNITIES. THE DT AND THE PLATFORM ARE DESIGNED WITH THE VIEWPOINT-BASED APPROACH ESTABLISHED BY THE SYSTEMS ENGINEERING STANDARD ISO/IEC/IEEE 42010. THE TYPICAL POWER SYSTEM DT ARCHITECTURE IS DESCRIBED. THE DISTRIBUTED ENERGY DOMAIN ONTOLOGY PROVIDES THE UNIFIED SEMANTIC BASIS FOR INTERACTION BETWEEN HETEROGENEOUS MODELS THAT CONSTITUTE THE DT. THE DT-BASED PLATFORM ARCHITECTURE IS REPRESENTED FROM THREE KEY VIEWPOINTS: FUNCTIONAL, INFORMATION, AND SOFTWARE. TO FORMALIZE AND ULTIMATELY AUTOMATE THE DT COMPOSITION PROCESS, WE PROPOSE NOVEL MATHEMATICAL METHODS BASED ON CATEGORY THEORY. © 2022 ELSEVIER B.V.. ALL RIGHTS RESERVED.",DISTRIBUTED ENERGY RESOURCES MANAGEMENT FROM DIGITALTWIN TO DIGITAL PLATFORM
